freq,psd_x,psd_y,psd_z,psd_xyz
109.7,2.408e+04,7.038e+04,3.431e+04,1.288e+05
110.9,2.503e+04,7.272e+04,3.614e+04,1.339e+05
112.1,2.933e+04,7.854e+04,3.664e+04,1.445e+05
113.3,2.930e+04,8.063e+04,3.220e+04,1.421e+05
114.4,2.675e+04,7.586e+04,2.721e+04,1.298e+05
115.6,3.407e+04,8.504e+04,2.918e+04,1.483e+05
116.8,3.472e+04,8.329e+04,3.021e+04,1.482e+05
118.0,2.868e+04,6.920e+04,2.595e+04,1.238e+05
119.2,2.458e+04,7.012e+04,2.903e+04,1.237e+05
120.3,2.270e+04,5.983e+04,2.527e+04,1.078e+05
121.5,2.666e+04,7.334e+04,2.515e+04,1.252e+05
122.7,2.704e+04,8.623e+04,2.338e+04,1.367e+05
123.9,3.102e+04,1.049e+05,2.109e+04,1.570e+05
125.1,3.726e+04,1.072e+05,2.407e+04,1.686e+05
126.2,3.464e+04,9.593e+04,2.320e+04,1.538e+05
127.4,2.219e+04,7.124e+04,1.786e+04,1.113e+05
128.6,2.733e+04,6.746e+04,1.854e+04,1.133e+05
129.8,2.748e+04,6.286e+04,2.601e+04,1.163e+05
131.0,1.833e+04,7.120e+04,2.788e+04,1.174e+05
132.1,2.343e+04,9.715e+04,2.260e+04,1.432e+05
133.3,2.871e+04,9.893e+04,2.170e+04,1.493e+05
134.5,2.952e+04,8.016e+04,2.228e+04,1.320e+05
135.7,2.736e+04,6.690e+04,2.343e+04,1.177e+05
136.8,2.463e+04,6.001e+04,2.440e+04,1.090e+05
138.0,1.852e+04,4.936e+04,1.935e+04,8.723e+04
139.2,2.170e+04,6.555e+04,2.182e+04,1.091e+05
140.4,3.081e+04,6.595e+04,3.069e+04,1.274e+05
141.6,3.343e+04,5.415e+04,2.727e+04,1.148e+05
142.7,2.802e+04,6.220e+04,2.242e+04,1.126e+05
143.9,2.394e+04,5.821e+04,2.057e+04,1.027e+05
145.1,2.735e+04,6.371e+04,2.119e+04,1.123e+05
146.3,2.979e+04,5.817e+04,2.530e+04,1.133e+05
147.5,2.629e+04,5.948e+04,2.122e+04,1.070e+05
148.6,2.272e+04,5.616e+04,1.902e+04,9.790e+04
149.8,2.093e+04,4.551e+04,2.031e+04,8.675e+04
151.0,2.404e+04,3.279e+04,1.833e+04,7.517e+04
152.2,2.628e+04,3.777e+04,2.216e+04,8.622e+04
153.4,2.126e+04,3.666e+04,2.098e+04,7.890e+04
154.5,2.002e+04,3.989e+04,1.989e+04,7.979e+04
155.7,2.321e+04,5.004e+04,2.514e+04,9.839e+04
156.9,3.022e+04,5.305e+04,3.041e+04,1.137e+05
158.1,3.039e+04,5.246e+04,3.376e+04,1.166e+05
159.3,2.159e+04,3.821e+04,1.931e+04,7.911e+04
160.4,1.792e+04,3.364e+04,1.925e+04,7.081e+04
161.6,2.165e+04,4.380e+04,2.827e+04,9.373e+04
162.8,2.966e+04,5.544e+04,3.328e+04,1.184e+05
164.0,2.768e+04,4.231e+04,2.485e+04,9.484e+04
165.2,2.508e+04,4.305e+04,2.529e+04,9.342e+04
166.3,2.115e+04,4.800e+04,2.545e+04,9.461e+04
167.5,1.984e+04,3.810e+04,1.843e+04,7.636e+04
168.7,1.978e+04,4.232e+04,2.536e+04,8.746e+04
169.9,1.817e+04,3.697e+04,2.165e+04,7.679e+04
171.1,2.527e+04,4.064e+04,2.167e+04,8.758e+04
172.2,2.694e+04,3.970e+04,1.980e+04,8.644e+04
173.4,2.297e+04,3.092e+04,1.679e+04,7.069e+04
174.6,2.254e+04,2.621e+04,1.506e+04,6.381e+04
175.8,1.803e+04,2.152e+04,1.109e+04,5.065e+04
177.0,1.819e+04,2.199e+04,1.133e+04,5.151e+04
178.1,2.062e+04,2.271e+04,1.142e+04,5.475e+04
179.3,1.783e+04,1.972e+04,1.264e+04,5.019e+04
180.5,1.517e+04,2.078e+04,1.186e+04,4.781e+04
181.7,2.005e+04,2.330e+04,1.126e+04,5.462e+04
182.9,2.268e+04,2.415e+04,1.306e+04,5.989e+04
184.0,2.535e+04,2.225e+04,1.455e+04,6.214e+04
185.2,2.363e+04,2.494e+04,1.658e+04,6.515e+04
186.4,2.152e+04,2.799e+04,2.266e+04,7.217e+04
187.6,1.771e+04,1.831e+04,1.654e+04,5.256e+04
188.8,1.626e+04,2.012e+04,1.344e+04,4.981e+04
189.9,1.409e+04,2.686e+04,2.093e+04,6.188e+04
191.1,1.156e+04,2.667e+04,1.904e+04,5.727e+04
192.3,1.637e+04,2.446e+04,2.357e+04,6.440e+04
193.5,1.415e+04,2.158e+04,1.934e+04,5.507e+04
194.7,1.304e+04,2.083e+04,1.922e+04,5.309e+04
195.8,9.879e+03,1.441e+04,1.950e+04,4.379e+04
197.0,8.788e+03,1.754e+04,2.091e+04,4.724e+04
198.2,8.949e+03,1.638e+04,1.547e+04,4.079e+04
199.4,8.969e+03,1.253e+04,1.365e+04,3.515e+04
