freq,psd_x,psd_y,psd_z,psd_xyz
49.0,1.145e+03,1.015e+03,5.579e+04,5.795e+04
50.5,2.150e+03,2.576e+03,7.580e+04,8.053e+04
52.0,1.952e+03,6.615e+03,1.139e+05,1.225e+05
53.6,2.154e+03,1.159e+04,1.408e+05,1.545e+05
55.1,5.903e+03,1.054e+04,1.376e+05,1.540e+05
56.6,9.985e+03,5.714e+03,1.526e+05,1.683e+05
58.2,1.771e+04,3.559e+03,2.136e+05,2.349e+05
59.7,2.570e+04,1.315e+04,2.705e+05,3.094e+05
61.2,2.938e+04,3.587e+04,2.367e+05,3.020e+05
62.8,2.874e+04,5.078e+04,1.900e+05,2.695e+05
64.3,2.669e+04,5.647e+04,1.817e+05,2.649e+05
65.8,2.521e+04,6.476e+04,2.249e+05,3.149e+05
67.4,2.751e+04,8.197e+04,3.008e+05,4.103e+05
68.9,3.469e+04,1.045e+05,3.652e+05,5.044e+05
70.4,4.756e+04,1.334e+05,4.917e+05,6.727e+05
71.9,5.072e+04,1.412e+05,7.379e+05,9.297e+05
73.5,5.155e+04,1.562e+05,1.125e+06,1.332e+06
75.0,5.362e+04,1.625e+05,1.114e+06,1.330e+06
76.5,5.612e+04,1.515e+05,1.030e+06,1.237e+06
78.1,6.468e+04,1.430e+05,1.397e+06,1.605e+06
79.6,6.421e+04,1.124e+05,1.587e+06,1.764e+06
81.1,6.434e+04,1.094e+05,1.525e+06,1.699e+06
82.7,6.728e+04,1.268e+05,1.209e+06,1.403e+06
84.2,6.786e+04,1.340e+05,8.394e+05,1.041e+06
85.7,6.532e+04,1.213e+05,5.115e+05,6.982e+05
87.3,6.248e+04,1.074e+05,2.731e+05,4.429e+05
88.8,6.319e+04,1.071e+05,1.549e+05,3.252e+05
90.3,6.201e+04,1.036e+05,9.101e+04,2.566e+05
91.8,6.178e+04,1.025e+05,5.911e+04,2.234e+05
93.4,6.340e+04,1.044e+05,4.506e+04,2.128e+05
94.9,6.404e+04,1.054e+05,4.000e+04,2.094e+05
96.4,6.357e+04,1.045e+05,3.850e+04,2.065e+05
98.0,5.838e+04,9.811e+04,3.911e+04,1.956e+05
99.5,5.559e+04,9.248e+04,4.413e+04,1.922e+05
101.0,5.551e+04,8.753e+04,5.085e+04,1.939e+05
102.6,5.808e+04,8.615e+04,5.537e+04,1.996e+05
104.1,6.398e+04,8.915e+04,6.059e+04,2.137e+05
105.6,7.020e+04,9.367e+04,6.420e+04,2.281e+05
107.2,7.399e+04,9.567e+04,6.750e+04,2.372e+05
108.7,8.039e+04,9.762e+04,7.682e+04,2.548e+05
110.2,8.839e+04,9.828e+04,9.022e+04,2.769e+05
111.7,9.154e+04,9.600e+04,1.013e+05,2.888e+05
113.3,9.359e+04,9.638e+04,1.117e+05,3.017e+05
114.8,1.004e+05,1.037e+05,1.274e+05,3.316e+05
116.3,9.854e+04,1.114e+05,1.294e+05,3.393e+05
117.9,1.020e+05,1.246e+05,1.415e+05,3.682e+05
119.4,1.134e+05,1.416e+05,1.646e+05,4.195e+05
120.9,1.345e+05,1.740e+05,2.071e+05,5.156e+05
122.5,1.602e+05,2.085e+05,2.651e+05,6.337e+05
124.0,1.873e+05,2.338e+05,3.239e+05,7.450e+05
125.5,1.983e+05,2.400e+05,3.645e+05,8.027e+05
127.1,2.026e+05,2.562e+05,4.003e+05,8.591e+05
128.6,2.091e+05,2.730e+05,4.326e+05,9.147e+05
130.1,2.146e+05,2.843e+05,4.607e+05,9.596e+05
131.6,1.855e+05,2.442e+05,4.294e+05,8.590e+05
133.2,7.046e+04,9.287e+04,1.698e+05,3.332e+05
134.7,5.982e+03,9.297e+03,1.529e+04,3.057e+04
136.2,3.099e+03,6.808e+03,1.033e+04,2.024e+04
137.8,4.343e+03,1.145e+04,1.404e+04,2.983e+04
139.3,4.935e+03,1.361e+04,1.584e+04,3.438e+04
140.8,5.803e+03,1.282e+04,1.701e+04,3.563e+04
142.4,7.571e+03,1.406e+04,1.859e+04,4.023e+04
143.9,1.022e+04,1.760e+04,2.050e+04,4.831e+04
145.4,1.561e+04,2.362e+04,2.535e+04,6.458e+04
147.0,2.371e+04,2.936e+04,3.275e+04,8.582e+04
148.5,3.063e+04,2.992e+04,4.177e+04,1.023e+05
150.0,2.906e+04,2.510e+04,4.381e+04,9.797e+04
151.5,1.627e+04,2.264e+04,3.124e+04,7.015e+04
153.1,1.708e+04,4.232e+04,3.210e+04,9.150e+04
154.6,2.023e+04,5.258e+04,3.743e+04,1.102e+05
156.1,1.920e+04,5.520e+04,3.736e+04,1.118e+05
157.7,1.776e+04,5.558e+04,3.634e+04,1.097e+05
159.2,1.654e+04,5.530e+04,3.638e+04,1.082e+05
160.7,1.639e+04,5.609e+04,4.008e+04,1.126e+05
162.3,1.789e+04,5.927e+04,4.950e+04,1.267e+05
163.8,1.981e+04,6.712e+04,6.070e+04,1.476e+05
165.3,2.213e+04,7.210e+04,7.341e+04,1.676e+05
166.9,2.410e+04,6.833e+04,8.607e+04,1.785e+05
168.4,2.626e+04,6.171e+04,9.855e+04,1.865e+05
169.9,3.168e+04,5.851e+04,1.210e+05,2.112e+05
171.4,3.721e+04,5.661e+04,1.413e+05,2.351e+05
173.0,4.275e+04,5.245e+04,1.562e+05,2.514e+05
174.5,4.901e+04,4.916e+04,1.703e+05,2.685e+05
176.0,5.439e+04,4.490e+04,1.821e+05,2.814e+05
177.6,5.811e+04,4.214e+04,1.876e+05,2.878e+05
179.1,5.946e+04,3.923e+04,1.909e+05,2.896e+05
180.6,5.812e+04,3.592e+04,1.868e+05,2.808e+05
182.2,5.431e+04,3.294e+04,1.736e+05,2.608e+05
183.7,5.062e+04,3.066e+04,1.608e+05,2.421e+05
185.2,4.902e+04,3.063e+04,1.523e+05,2.320e+05
186.8,4.642e+04,3.069e+04,1.406e+05,2.177e+05
188.3,4.132e+04,2.997e+04,1.244e+05,1.957e+05
189.8,3.643e+04,2.928e+04,1.092e+05,1.749e+05
191.3,3.276e+04,2.938e+04,9.779e+04,1.599e+05
192.9,3.242e+04,3.106e+04,9.377e+04,1.572e+05
194.4,3.257e+04,2.913e+04,9.515e+04,1.568e+05
195.9,2.897e+04,2.456e+04,8.668e+04,1.402e+05
197.5,2.718e+04,2.276e+04,8.041e+04,1.303e+05
199.0,2.941e+04,2.230e+04,8.612e+04,1.378e+05
