freq,psd_x,psd_y,psd_z,psd_xyz
99.4,8.912e+03,8.956e+04,4.307e+03,1.028e+05
100.9,7.732e+03,8.263e+04,5.500e+03,9.586e+04
102.4,7.619e+03,8.361e+04,5.416e+03,9.664e+04
103.9,9.244e+03,9.580e+04,2.422e+03,1.075e+05
105.5,9.402e+03,9.109e+04,1.723e+03,1.022e+05
107.0,7.985e+03,7.495e+04,1.948e+03,8.488e+04
108.5,6.442e+03,6.749e+04,1.672e+03,7.560e+04
110.1,5.514e+03,6.700e+04,2.289e+03,7.481e+04
111.6,5.321e+03,7.286e+04,3.020e+03,8.121e+04
113.1,5.444e+03,7.058e+04,3.106e+03,7.913e+04
114.6,5.519e+03,6.510e+04,3.129e+03,7.374e+04
116.2,5.629e+03,6.144e+04,3.123e+03,7.019e+04
117.7,5.949e+03,5.955e+04,3.361e+03,6.887e+04
119.2,6.451e+03,5.633e+04,3.485e+03,6.626e+04
120.8,7.156e+03,5.403e+04,3.458e+03,6.464e+04
122.3,7.841e+03,5.254e+04,4.370e+03,6.475e+04
123.8,8.722e+03,5.169e+04,5.380e+03,6.579e+04
125.3,9.941e+03,5.086e+04,6.407e+03,6.721e+04
126.9,1.033e+04,4.771e+04,7.418e+03,6.546e+04
128.4,1.001e+04,4.313e+04,8.327e+03,6.146e+04
129.9,9.452e+03,3.950e+04,8.587e+03,5.754e+04
131.5,9.396e+03,3.829e+04,8.268e+03,5.595e+04
133.0,6.696e+03,2.502e+04,6.010e+03,3.773e+04
134.5,3.229e+03,9.293e+03,3.142e+03,1.566e+04
136.0,2.188e+03,6.234e+03,2.261e+03,1.068e+04
137.6,1.968e+03,4.609e+03,2.530e+03,9.107e+03
139.1,2.036e+03,3.920e+03,2.729e+03,8.685e+03
140.6,1.972e+03,3.691e+03,2.703e+03,8.366e+03
142.2,1.943e+03,3.944e+03,2.773e+03,8.659e+03
143.7,2.118e+03,4.082e+03,3.157e+03,9.358e+03
145.2,2.270e+03,4.214e+03,3.627e+03,1.011e+04
146.7,2.033e+03,4.021e+03,3.570e+03,9.625e+03
148.3,1.511e+03,3.797e+03,2.790e+03,8.098e+03
149.8,1.170e+03,3.097e+03,1.705e+03,5.973e+03
151.3,1.273e+03,3.703e+03,1.343e+03,6.319e+03
152.9,2.028e+03,5.960e+03,2.973e+03,1.096e+04
154.4,2.685e+03,7.483e+03,4.953e+03,1.512e+04
155.9,3.011e+03,8.476e+03,4.156e+03,1.564e+04
157.4,4.352e+03,1.235e+04,4.969e+03,2.167e+04
159.0,4.595e+03,1.088e+04,7.149e+03,2.262e+04
160.5,3.250e+03,7.944e+03,7.736e+03,1.893e+04
162.0,1.851e+03,6.618e+03,6.610e+03,1.508e+04
163.6,1.408e+03,5.478e+03,5.057e+03,1.194e+04
165.1,1.258e+03,4.921e+03,4.608e+03,1.079e+04
166.6,1.417e+03,5.385e+03,4.963e+03,1.177e+04
168.1,1.470e+03,4.783e+03,5.366e+03,1.162e+04
169.7,1.524e+03,3.729e+03,5.358e+03,1.061e+04
171.2,1.409e+03,3.725e+03,5.122e+03,1.026e+04
172.7,1.272e+03,3.897e+03,4.713e+03,9.882e+03
174.3,1.282e+03,3.979e+03,4.617e+03,9.879e+03
175.8,1.955e+03,5.332e+03,7.125e+03,1.441e+04
177.3,2.402e+03,7.085e+03,8.555e+03,1.804e+04
178.8,2.741e+03,7.107e+03,9.088e+03,1.894e+04
180.4,3.193e+03,5.311e+03,9.682e+03,1.819e+04
181.9,3.567e+03,2.996e+03,9.505e+03,1.607e+04
183.4,4.574e+03,1.739e+03,1.188e+04,1.819e+04
185.0,5.578e+03,1.219e+03,1.482e+04,2.161e+04
186.5,6.180e+03,1.166e+03,1.671e+04,2.405e+04
188.0,5.994e+03,1.420e+03,1.643e+04,2.384e+04
189.5,5.121e+03,1.718e+03,1.425e+04,2.109e+04
191.1,4.292e+03,1.792e+03,1.216e+04,1.824e+04
192.6,3.942e+03,1.829e+03,1.104e+04,1.681e+04
194.1,3.497e+03,2.221e+03,9.518e+03,1.524e+04
195.7,3.429e+03,2.774e+03,9.203e+03,1.541e+04
197.2,3.807e+03,3.322e+03,1.011e+04,1.724e+04
198.7,4.047e+03,3.719e+03,1.083e+04,1.860e+04
