freq,psd_x,psd_y,psd_z,psd_xyz
104.1,7.859e+03,8.370e+04,8.478e+03,1.000e+05
105.6,7.049e+03,7.969e+04,8.237e+03,9.497e+04
107.2,6.291e+03,7.616e+04,7.984e+03,9.044e+04
108.7,5.354e+03,7.191e+04,7.476e+03,8.474e+04
110.2,4.492e+03,6.700e+04,6.797e+03,7.829e+04
111.8,3.865e+03,5.958e+04,6.108e+03,6.956e+04
113.3,3.365e+03,5.255e+04,5.786e+03,6.170e+04
114.8,3.042e+03,5.066e+04,5.472e+03,5.918e+04
116.4,2.941e+03,4.983e+04,5.472e+03,5.825e+04
117.9,3.276e+03,5.007e+04,6.453e+03,5.980e+04
119.4,4.117e+03,4.462e+04,7.989e+03,5.672e+04
121.0,5.693e+03,3.938e+04,8.818e+03,5.390e+04
122.5,8.099e+03,3.685e+04,1.034e+04,5.529e+04
124.0,9.631e+03,3.416e+04,1.067e+04,5.446e+04
125.5,1.018e+04,2.988e+04,1.052e+04,5.058e+04
127.1,1.074e+04,2.591e+04,1.120e+04,4.785e+04
128.6,1.041e+04,2.363e+04,1.152e+04,4.556e+04
130.1,9.347e+03,2.407e+04,1.206e+04,4.548e+04
131.7,7.796e+03,2.380e+04,1.206e+04,4.365e+04
133.2,6.918e+03,1.568e+04,9.134e+03,3.173e+04
134.7,6.427e+03,1.036e+04,7.480e+03,2.426e+04
136.3,5.481e+03,8.784e+03,7.043e+03,2.131e+04
137.8,5.495e+03,1.092e+04,5.925e+03,2.234e+04
139.3,3.887e+03,9.310e+03,3.466e+03,1.666e+04
140.9,3.074e+03,6.569e+03,4.860e+03,1.450e+04
142.4,3.651e+03,8.019e+03,5.673e+03,1.734e+04
143.9,3.778e+03,8.517e+03,6.098e+03,1.839e+04
145.4,3.797e+03,8.951e+03,6.849e+03,1.960e+04
147.0,3.334e+03,8.203e+03,6.629e+03,1.817e+04
148.5,2.611e+03,5.559e+03,4.871e+03,1.304e+04
150.0,2.281e+03,5.436e+03,4.063e+03,1.178e+04
151.6,3.013e+03,8.549e+03,5.337e+03,1.690e+04
153.1,3.639e+03,9.725e+03,5.669e+03,1.903e+04
154.6,3.588e+03,9.324e+03,5.010e+03,1.792e+04
156.2,3.339e+03,8.866e+03,5.516e+03,1.772e+04
157.7,2.900e+03,8.037e+03,5.397e+03,1.633e+04
159.2,2.583e+03,7.085e+03,5.406e+03,1.507e+04
160.8,2.935e+03,6.831e+03,8.371e+03,1.814e+04
162.3,3.365e+03,7.232e+03,1.078e+04,2.137e+04
163.8,3.085e+03,6.607e+03,1.023e+04,1.993e+04
165.4,2.455e+03,5.637e+03,8.295e+03,1.639e+04
166.9,2.231e+03,5.514e+03,7.304e+03,1.505e+04
168.4,2.152e+03,4.368e+03,6.964e+03,1.348e+04
169.9,2.021e+03,3.040e+03,6.869e+03,1.193e+04
171.5,1.520e+03,2.471e+03,5.135e+03,9.126e+03
173.0,1.012e+03,2.527e+03,3.328e+03,6.867e+03
174.5,8.478e+02,2.837e+03,3.077e+03,6.763e+03
176.1,1.058e+03,3.882e+03,3.531e+03,8.471e+03
177.6,1.199e+03,5.760e+03,3.789e+03,1.075e+04
179.1,1.077e+03,7.078e+03,3.262e+03,1.142e+04
180.7,1.148e+03,6.832e+03,3.398e+03,1.138e+04
182.2,1.260e+03,5.168e+03,3.332e+03,9.760e+03
183.7,1.619e+03,3.623e+03,3.924e+03,9.166e+03
185.3,2.323e+03,3.062e+03,5.498e+03,1.088e+04
186.8,3.429e+03,2.970e+03,7.774e+03,1.417e+04
188.3,3.734e+03,3.106e+03,8.239e+03,1.508e+04
189.8,3.387e+03,3.069e+03,7.358e+03,1.381e+04
191.4,2.935e+03,2.756e+03,6.577e+03,1.227e+04
192.9,2.729e+03,2.632e+03,6.217e+03,1.158e+04
194.4,2.571e+03,3.110e+03,5.908e+03,1.159e+04
196.0,2.482e+03,3.032e+03,5.882e+03,1.140e+04
197.5,2.764e+03,2.567e+03,6.597e+03,1.193e+04
199.0,3.167e+03,2.914e+03,7.884e+03,1.396e+04
