freq,psd_x,psd_y,psd_z,psd_xyz
98.0,1.573e+03,2.749e+04,8.374e+04,1.128e+05
99.6,1.379e+03,2.939e+04,8.469e+04,1.155e+05
101.1,1.008e+03,3.046e+04,7.874e+04,1.102e+05
102.6,6.912e+02,3.094e+04,7.058e+04,1.022e+05
104.2,5.487e+02,3.024e+04,6.138e+04,9.217e+04
105.7,5.363e+02,2.921e+04,5.451e+04,8.425e+04
107.2,4.545e+02,2.938e+04,5.375e+04,8.358e+04
108.8,3.774e+02,2.947e+04,5.476e+04,8.461e+04
110.3,2.974e+02,2.879e+04,5.456e+04,8.365e+04
111.8,2.160e+02,2.765e+04,5.404e+04,8.191e+04
113.4,1.442e+02,2.626e+04,5.487e+04,8.128e+04
114.9,9.644e+01,2.444e+04,5.611e+04,8.065e+04
116.4,8.911e+01,2.236e+04,5.802e+04,8.047e+04
118.0,1.615e+02,2.046e+04,6.060e+04,8.122e+04
119.5,3.575e+02,1.957e+04,5.885e+04,7.878e+04
121.0,6.291e+02,2.132e+04,4.873e+04,7.068e+04
122.6,7.682e+02,2.586e+04,3.154e+04,5.817e+04
124.1,7.147e+02,2.968e+04,1.707e+04,4.746e+04
125.6,5.731e+02,3.058e+04,9.615e+03,4.076e+04
127.2,4.473e+02,2.968e+04,7.398e+03,3.753e+04
128.7,4.136e+02,2.877e+04,6.917e+03,3.610e+04
130.2,3.936e+02,2.923e+04,6.164e+03,3.579e+04
131.8,2.654e+02,2.699e+04,6.079e+03,3.334e+04
133.3,1.053e+02,1.180e+04,3.016e+03,1.493e+04
134.8,2.005e+01,1.071e+03,4.651e+02,1.556e+03
136.4,1.620e+01,4.919e+02,3.356e+02,8.437e+02
137.9,1.610e+01,4.989e+02,3.631e+02,8.781e+02
139.4,1.556e+01,5.088e+02,3.693e+02,8.936e+02
140.9,1.573e+01,5.343e+02,3.529e+02,9.029e+02
142.5,1.728e+01,5.537e+02,3.034e+02,8.743e+02
144.0,1.897e+01,5.409e+02,2.866e+02,8.465e+02
145.5,2.367e+01,5.398e+02,2.580e+02,8.214e+02
147.1,3.007e+01,5.001e+02,1.991e+02,7.292e+02
148.6,3.219e+01,5.195e+02,2.009e+02,7.526e+02
150.1,2.655e+01,6.276e+02,2.501e+02,9.042e+02
151.7,2.792e+01,5.246e+02,2.121e+02,7.647e+02
153.2,4.029e+01,3.939e+02,1.521e+02,5.863e+02
154.7,6.738e+01,3.121e+02,1.178e+02,4.973e+02
156.3,1.071e+02,2.563e+02,1.261e+02,4.894e+02
157.8,1.311e+02,1.853e+02,1.777e+02,4.942e+02
159.3,1.285e+02,1.653e+02,2.022e+02,4.960e+02
160.9,1.422e+02,1.586e+02,2.517e+02,5.524e+02
162.4,1.615e+02,1.648e+02,2.590e+02,5.853e+02
163.9,1.692e+02,1.771e+02,2.506e+02,5.968e+02
165.5,1.559e+02,2.161e+02,2.577e+02,6.297e+02
167.0,1.285e+02,2.976e+02,2.596e+02,6.857e+02
168.5,7.401e+01,3.577e+02,2.377e+02,6.694e+02
170.1,3.637e+01,3.899e+02,3.007e+02,7.270e+02
171.6,2.654e+01,3.774e+02,3.345e+02,7.385e+02
173.1,2.410e+01,3.806e+02,2.878e+02,6.925e+02
174.7,2.235e+01,4.076e+02,2.538e+02,6.838e+02
176.2,2.130e+01,4.410e+02,2.218e+02,6.841e+02
177.7,1.972e+01,4.216e+02,1.916e+02,6.329e+02
179.2,2.115e+01,4.266e+02,1.706e+02,6.183e+02
180.8,2.470e+01,5.040e+02,1.671e+02,6.959e+02
182.3,4.579e+01,5.906e+02,1.861e+02,8.224e+02
183.8,5.822e+01,5.770e+02,2.014e+02,8.366e+02
185.4,3.242e+01,4.586e+02,1.815e+02,6.725e+02
186.9,2.708e+01,3.287e+02,2.145e+02,5.703e+02
188.4,2.272e+01,2.271e+02,2.189e+02,4.687e+02
190.0,2.472e+01,1.771e+02,2.713e+02,4.731e+02
191.5,2.980e+01,1.452e+02,3.893e+02,5.643e+02
193.0,3.565e+01,1.486e+02,5.183e+02,7.026e+02
194.6,5.014e+01,2.152e+02,7.468e+02,1.012e+03
196.1,7.716e+01,2.832e+02,1.186e+03,1.547e+03
197.6,1.039e+02,3.221e+02,1.803e+03,2.229e+03
199.2,1.451e+02,3.353e+02,2.527e+03,3.008e+03
