freq,psd_x,psd_y,psd_z,psd_xyz
48.1,1.791e+04,2.600e+04,9.997e+05,1.044e+06
49.3,1.625e+04,1.972e+04,6.490e+05,6.850e+05
50.5,1.502e+04,1.784e+04,4.117e+05,4.446e+05
51.7,1.009e+04,1.793e+04,2.064e+05,2.344e+05
52.8,1.028e+04,1.787e+04,2.508e+05,2.789e+05
54.0,9.733e+03,1.950e+04,1.425e+05,1.717e+05
55.2,8.194e+03,1.891e+04,7.172e+04,9.883e+04
56.4,1.161e+04,1.848e+04,1.394e+05,1.695e+05
57.5,1.136e+04,2.289e+04,1.446e+05,1.788e+05
58.7,1.207e+04,2.938e+04,1.387e+05,1.802e+05
59.9,1.018e+04,2.365e+04,1.144e+05,1.482e+05
61.1,1.278e+04,2.509e+04,1.083e+05,1.461e+05
62.2,1.398e+04,2.766e+04,1.331e+05,1.748e+05
63.4,1.243e+04,2.606e+04,9.019e+04,1.287e+05
64.6,1.212e+04,2.221e+04,6.351e+04,9.784e+04
65.8,1.294e+04,2.383e+04,8.819e+04,1.250e+05
66.9,1.507e+04,2.319e+04,8.697e+04,1.252e+05
68.1,1.616e+04,2.686e+04,7.535e+04,1.184e+05
69.3,1.273e+04,2.734e+04,7.272e+04,1.128e+05
70.5,1.299e+04,2.374e+04,5.204e+04,8.877e+04
71.6,1.631e+04,3.199e+04,6.936e+04,1.177e+05
72.8,1.587e+04,2.879e+04,6.381e+04,1.085e+05
74.0,1.482e+04,2.569e+04,4.816e+04,8.867e+04
75.2,1.239e+04,2.985e+04,4.163e+04,8.386e+04
76.3,1.505e+04,3.727e+04,4.434e+04,9.666e+04
77.5,1.676e+04,4.502e+04,5.218e+04,1.140e+05
78.7,1.761e+04,5.210e+04,5.268e+04,1.224e+05
79.9,1.790e+04,6.899e+04,6.279e+04,1.497e+05
81.0,1.632e+04,5.989e+04,5.808e+04,1.343e+05
82.2,1.777e+04,5.736e+04,4.694e+04,1.221e+05
83.4,2.333e+04,5.748e+04,4.648e+04,1.273e+05
84.6,2.029e+04,5.764e+04,5.507e+04,1.330e+05
85.7,1.942e+04,5.830e+04,5.339e+04,1.311e+05
86.9,2.971e+04,5.990e+04,4.180e+04,1.314e+05
88.1,3.099e+04,5.263e+04,3.401e+04,1.176e+05
89.3,2.340e+04,4.451e+04,3.795e+04,1.059e+05
90.4,2.511e+04,4.573e+04,3.829e+04,1.091e+05
91.6,2.699e+04,5.415e+04,3.860e+04,1.197e+05
92.8,3.470e+04,5.946e+04,3.517e+04,1.293e+05
93.9,3.381e+04,4.543e+04,2.798e+04,1.072e+05
95.1,2.928e+04,4.837e+04,3.153e+04,1.092e+05
96.3,2.923e+04,5.190e+04,3.443e+04,1.156e+05
97.5,2.354e+04,4.521e+04,3.169e+04,1.004e+05
98.6,2.625e+04,4.446e+04,3.490e+04,1.056e+05
99.8,2.852e+04,5.740e+04,3.921e+04,1.251e+05
101.0,2.615e+04,4.735e+04,3.314e+04,1.066e+05
102.2,3.062e+04,4.835e+04,3.117e+04,1.101e+05
103.3,3.627e+04,5.551e+04,3.242e+04,1.242e+05
104.5,3.458e+04,7.038e+04,3.329e+04,1.382e+05
105.7,3.612e+04,6.809e+04,3.279e+04,1.370e+05
106.9,3.450e+04,6.657e+04,3.355e+04,1.346e+05
108.0,2.210e+04,5.359e+04,2.640e+04,1.021e+05
109.2,2.874e+04,7.413e+04,2.788e+04,1.307e+05
110.4,2.963e+04,8.204e+04,3.039e+04,1.421e+05
111.6,3.029e+04,6.979e+04,2.580e+04,1.259e+05
112.7,2.970e+04,6.245e+04,2.265e+04,1.148e+05
113.9,2.754e+04,6.522e+04,2.369e+04,1.165e+05
115.1,2.887e+04,6.610e+04,2.386e+04,1.188e+05
116.3,3.706e+04,6.350e+04,2.269e+04,1.232e+05
117.4,3.667e+04,5.266e+04,1.866e+04,1.080e+05
118.6,3.779e+04,4.914e+04,1.668e+04,1.036e+05
119.8,3.687e+04,5.099e+04,1.818e+04,1.060e+05
121.0,3.885e+04,5.613e+04,1.647e+04,1.114e+05
122.1,3.845e+04,5.863e+04,1.518e+04,1.123e+05
123.3,4.061e+04,6.372e+04,1.668e+04,1.210e+05
124.5,3.565e+04,5.573e+04,1.478e+04,1.062e+05
125.7,3.399e+04,4.837e+04,1.411e+04,9.646e+04
126.8,3.000e+04,4.649e+04,1.386e+04,9.035e+04
128.0,2.413e+04,4.180e+04,1.305e+04,7.898e+04
129.2,3.256e+04,4.772e+04,1.424e+04,9.453e+04
130.4,2.104e+04,4.117e+04,1.399e+04,7.620e+04
131.5,2.146e+04,3.939e+04,1.486e+04,7.571e+04
132.7,2.925e+04,3.783e+04,1.595e+04,8.303e+04
133.9,3.937e+04,4.170e+04,1.685e+04,9.792e+04
135.1,4.601e+04,3.968e+04,1.705e+04,1.027e+05
136.2,3.900e+04,3.058e+04,1.396e+04,8.354e+04
137.4,3.553e+04,2.784e+04,1.255e+04,7.592e+04
138.6,3.204e+04,3.000e+04,1.321e+04,7.525e+04
139.7,3.153e+04,2.758e+04,1.286e+04,7.196e+04
140.9,4.274e+04,3.532e+04,1.477e+04,9.283e+04
142.1,3.992e+04,3.688e+04,1.633e+04,9.313e+04
143.3,2.963e+04,3.607e+04,1.486e+04,8.055e+04
144.4,3.501e+04,4.485e+04,1.643e+04,9.629e+04
145.6,3.224e+04,3.653e+04,1.281e+04,8.157e+04
146.8,2.686e+04,3.461e+04,1.271e+04,7.418e+04
148.0,2.309e+04,3.710e+04,1.393e+04,7.411e+04
149.1,2.599e+04,4.108e+04,1.381e+04,8.087e+04
150.3,3.067e+04,4.079e+04,1.431e+04,8.577e+04
151.5,3.439e+04,3.960e+04,1.368e+04,8.766e+04
152.7,3.183e+04,3.502e+04,1.117e+04,7.801e+04
153.8,2.364e+04,3.409e+04,1.145e+04,6.918e+04
155.0,3.096e+04,4.207e+04,1.507e+04,8.810e+04
156.2,3.270e+04,5.029e+04,1.786e+04,1.009e+05
157.4,2.653e+04,4.321e+04,1.625e+04,8.598e+04
158.5,2.894e+04,2.875e+04,9.988e+03,6.768e+04
159.7,2.945e+04,4.048e+04,1.589e+04,8.582e+04
160.9,2.376e+04,4.605e+04,1.963e+04,8.944e+04
162.1,2.272e+04,3.265e+04,1.473e+04,7.010e+04
163.2,2.504e+04,3.956e+04,1.765e+04,8.225e+04
164.4,2.606e+04,2.780e+04,1.270e+04,6.655e+04
165.6,2.293e+04,4.805e+04,2.176e+04,9.275e+04
166.8,1.671e+04,4.879e+04,2.011e+04,8.561e+04
167.9,2.071e+04,6.955e+04,2.908e+04,1.193e+05
169.1,2.063e+04,4.916e+04,2.040e+04,9.019e+04
170.3,1.970e+04,4.039e+04,1.506e+04,7.515e+04
171.5,1.800e+04,3.128e+04,1.292e+04,6.220e+04
172.6,1.708e+04,4.532e+04,1.899e+04,8.139e+04
173.8,1.379e+04,3.792e+04,1.690e+04,6.860e+04
175.0,1.662e+04,4.204e+04,1.732e+04,7.599e+04
176.2,1.676e+04,3.219e+04,1.255e+04,6.151e+04
177.3,1.510e+04,3.319e+04,1.204e+04,6.032e+04
178.5,1.646e+04,3.109e+04,1.177e+04,5.931e+04
179.7,1.522e+04,3.601e+04,1.179e+04,6.301e+04
180.9,1.316e+04,3.691e+04,1.196e+04,6.204e+04
182.0,1.445e+04,3.089e+04,1.071e+04,5.605e+04
183.2,1.510e+04,2.389e+04,9.033e+03,4.802e+04
184.4,1.516e+04,2.770e+04,9.695e+03,5.255e+04
185.5,1.897e+04,1.298e+04,5.417e+03,3.736e+04
186.7,1.955e+04,1.597e+04,6.196e+03,4.171e+04
187.9,1.429e+04,2.387e+04,7.084e+03,4.524e+04
189.1,1.506e+04,2.341e+04,7.011e+03,4.548e+04
190.2,1.845e+04,2.131e+04,8.125e+03,4.788e+04
191.4,1.468e+04,1.801e+04,9.284e+03,4.198e+04
192.6,1.335e+04,1.657e+04,1.085e+04,4.077e+04
193.8,1.449e+04,1.705e+04,1.058e+04,4.213e+04
194.9,1.318e+04,1.874e+04,9.641e+03,4.156e+04
196.1,1.275e+04,1.537e+04,9.183e+03,3.730e+04
197.3,9.749e+03,1.240e+04,9.807e+03,3.196e+04
198.5,7.526e+03,1.140e+04,6.895e+03,2.582e+04
199.6,1.161e+04,1.273e+04,6.212e+03,3.055e+04
